Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 2, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 23,068,928
  scalars                 : 16
  total                   : 39,846,160
Estimated FLOPs per token: 2.264940e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011336 | lrm: 1.00 | dt: 224382ms | tok/sec: 876 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 02227 (86.6%) | loss: 2.840100 | lrm: 0.27 | dt: 112ms | tok/sec: 1,763,239 | mfu: 40.4% | epoch: 1 | remaining: 40s    
step 02228 (86.6%) | loss: 2.834235 | lrm: 0.27 | dt: 113ms | tok/sec: 1,746,598 | mfu: 40.0% | epoch: 1 | remaining: 40s    
step 02229 (86.7%) | loss: 2.830640 | lrm: 0.27 | dt: 113ms | tok/sec: 1,746,517 | mfu: 40.0% | epoch: 1 | remaining: 40s    
step 02230 (86.7%) | loss: 2.832633 | lrm: 0.27 | dt: 112ms | tok/sec: 1,750,231 | mfu: 40.1% | epoch: 1 | remaining: 40s    
step 02231 (86.7%) | loss: 2.836846 | lrm: 0.27 | dt: 114ms | tok/sec: 1,717,114 | mfu: 39.3% | epoch: 1 | remaining: 40s    
step 02232 (86.8%) | loss: 2.833426 | lrm: 0.26 | dt: 118ms | tok/sec: 1,673,109 | mfu: 38.3% | epoch: 1 | remaining: 40s    
step 02233 (86.8%) | loss: 2.833027 | lrm: 0.26 | dt: 117ms | tok/sec: 1,680,429 | mfu: 38.5% | epoch: 1 | remaining: 39s    
step 02234 (86.8%) | loss: 2.833417 | lrm: 0.26 | dt: 116ms | tok/sec: 1,688,352 | mfu: 38.6% | epoch: 1 | remaining: 39s    
step 02235 (86.9%) | loss: 2.835070 | lrm: 0.26 | dt: 115ms | tok/sec: 1,703,454 | mfu: 39.0% | epoch: 1 | remaining: 39s    
step 02236 (86.9%) | loss: 2.834152 | lrm: 0.26 | dt: 124ms | tok/sec: 1,588,332 | mfu: 36.4% | epoch: 1 | remaining: 39s    
step 02237 (87.0%) | loss: 2.838251 | lrm: 0.26 | dt: 111ms | tok/sec: 1,763,748 | mfu: 40.4% | epoch: 1 | remaining: 39s    
step 02238 (87.0%) | loss: 2.837752 | lrm: 0.26 | dt: 113ms | tok/sec: 1,745,252 | mfu: 39.9% | epoch: 1 | remaining: 39s    
step 02239 (87.0%) | loss: 2.847210 | lrm: 0.26 | dt: 112ms | tok/sec: 1,751,699 | mfu: 40.1% | epoch: 1 | remaining: 39s    
step 02240 (87.1%) | loss: 2.846802 | lrm: 0.26 | dt: 120ms | tok/sec: 1,642,788 | mfu: 37.6% | epoch: 1 | remaining: 39s    
step 02241 (87.1%) | loss: 2.846940 | lrm: 0.26 | dt: 113ms | tok/sec: 1,737,157 | mfu: 39.8% | epoch: 1 | remaining: 39s    
step 02242 (87.1%) | loss: 2.848866 | lrm: 0.26 | dt: 116ms | tok/sec: 1,691,195 | mfu: 38.7% | epoch: 1 | remaining: 38s    
step 02243 (87.2%) | loss: 2.850039 | lrm: 0.26 | dt: 117ms | tok/sec: 1,678,233 | mfu: 38.4% | epoch: 1 | remaining: 38s    
step 02244 (87.2%) | loss: 2.844154 | lrm: 0.26 | dt: 124ms | tok/sec: 1,589,061 | mfu: 36.4% | epoch: 1 | remaining: 38s    
step 02245 (87.3%) | loss: 2.841482 | lrm: 0.25 | dt: 114ms | tok/sec: 1,730,050 | mfu: 39.6% | epoch: 1 | remaining: 38s    
step 02246 (87.3%) | loss: 2.842218 | lrm: 0.25 | dt: 127ms | tok/sec: 1,552,345 | mfu: 35.5% | epoch: 1 | remaining: 38s    
step 02247 (87.3%) | loss: 2.845229 | lrm: 0.25 | dt: 111ms | tok/sec: 1,767,896 | mfu: 40.5% | epoch: 1 | remaining: 38s    
step 02248 (87.4%) | loss: 2.842910 | lrm: 0.25 | dt: 133ms | tok/sec: 1,478,710 | mfu: 33.8% | epoch: 1 | remaining: 38s    
step 02249 (87.4%) | loss: 2.842133 | lrm: 0.25 | dt: 111ms | tok/sec: 1,770,702 | mfu: 40.5% | epoch: 1 | remaining: 38s    
step 02250 (87.5%) | loss: 2.837598 | lrm: 0.25 | dt: 113ms | tok/sec: 1,743,537 | mfu: 39.9% | epoch: 1 | remaining: 37s    
step 02251 (87.5%) | loss: 2.839888 | lrm: 0.25 | dt: 114ms | tok/sec: 1,727,676 | mfu: 39.5% | epoch: 1 | remaining: 37s    
step 02252 (87.5%) | loss: 2.837096 | lrm: 0.25 | dt: 116ms | tok/sec: 1,688,805 | mfu: 38.7% | epoch: 1 | remaining: 37s    
step 02253 (87.6%) | loss: 2.840954 | lrm: 0.25 | dt: 115ms | tok/sec: 1,705,303 | mfu: 39.0% | epoch: 1 | remaining: 37s    
step 02254 (87.6%) | loss: 2.835767 | lrm: 0.25 | dt: 116ms | tok/sec: 1,694,869 | mfu: 38.8% | epoch: 1 | remaining: 37s    
step 02255 (87.7%) | loss: 2.839623 | lrm: 0.25 | dt: 114ms | tok/sec: 1,722,256 | mfu: 39.4% | epoch: 1 | remaining: 37s    
step 02256 (87.7%) | loss: 2.837245 | lrm: 0.25 | dt: 114ms | tok/sec: 1,719,530 | mfu: 39.4% | epoch: 1 | remaining: 37s    
step 02257 (87.7%) | loss: 2.835553 | lrm: 0.25 | dt: 115ms | tok/sec: 1,707,485 | mfu: 39.1% | epoch: 1 | remaining: 37s    
step 02258 (87.8%) | loss: 2.834207 | lrm: 0.24 | dt: 115ms | tok/sec: 1,709,865 | mfu: 39.1% | epoch: 1 | remaining: 37s    
step 02259 (87.8%) | loss: 2.830230 | lrm: 0.24 | dt: 113ms | tok/sec: 1,742,185 | mfu: 39.9% | epoch: 1 | remaining: 36s    
step 02260 (87.8%) | loss: 2.834129 | lrm: 0.24 | dt: 115ms | tok/sec: 1,703,186 | mfu: 39.0% | epoch: 1 | remaining: 36s    
step 02261 (87.9%) | loss: 2.831487 | lrm: 0.24 | dt: 116ms | tok/sec: 1,697,674 | mfu: 38.9% | epoch: 1 | remaining: 36s    
step 02262 (87.9%) | loss: 2.834519 | lrm: 0.24 | dt: 115ms | tok/sec: 1,713,549 | mfu: 39.2% | epoch: 1 | remaining: 36s    
step 02263 (88.0%) | loss: 2.830912 | lrm: 0.24 | dt: 115ms | tok/sec: 1,710,858 | mfu: 39.2% | epoch: 1 | remaining: 36s    
step 02264 (88.0%) | loss: 2.829280 | lrm: 0.24 | dt: 114ms | tok/sec: 1,724,861 | mfu: 39.5% | epoch: 1 | remaining: 36s    
step 02265 (88.0%) | loss: 2.833289 | lrm: 0.24 | dt: 115ms | tok/sec: 1,706,154 | mfu: 39.1% | epoch: 1 | remaining: 36s    
step 02266 (88.1%) | loss: 2.829122 | lrm: 0.24 | dt: 115ms | tok/sec: 1,715,977 | mfu: 39.3% | epoch: 1 | remaining: 36s    
step 02267 (88.1%) | loss: 2.829037 | lrm: 0.24 | dt: 113ms | tok/sec: 1,745,142 | mfu: 39.9% | epoch: 1 | remaining: 36s    
step 02268 (88.2%) | loss: 2.832226 | lrm: 0.24 | dt: 115ms | tok/sec: 1,708,724 | mfu: 39.1% | epoch: 1 | remaining: 35s    
step 02269 (88.2%) | loss: 2.831162 | lrm: 0.24 | dt: 116ms | tok/sec: 1,699,056 | mfu: 38.9% | epoch: 1 | remaining: 35s    
step 02270 (88.2%) | loss: 2.830190 | lrm: 0.24 | dt: 115ms | tok/sec: 1,702,283 | mfu: 39.0% | epoch: 1 | remaining: 35s    
step 02271 (88.3%) | loss: 2.830404 | lrm: 0.23 | dt: 118ms | tok/sec: 1,671,301 | mfu: 38.3% | epoch: 1 | remaining: 35s    
step 02272 (88.3%) | loss: 2.830643 | lrm: 0.23 | dt: 112ms | tok/sec: 1,751,551 | mfu: 40.1% | epoch: 1 | remaining: 35s    
step 02273 (88.3%) | loss: 2.830566 | lrm: 0.23 | dt: 115ms | tok/sec: 1,716,434 | mfu: 39.3% | epoch: 1 | remaining: 35s    
step 02274 (88.4%) | loss: 2.825634 | lrm: 0.23 | dt: 115ms | tok/sec: 1,712,730 | mfu: 39.2% | epoch: 1 | remaining: 35s    
step 02275 (88.4%) | loss: 2.825281 | lrm: 0.23 | dt: 129ms | tok/sec: 1,529,504 | mfu: 35.0% | epoch: 1 | remaining: 35s    
step 02276 (88.5%) | loss: 2.825606 | lrm: 0.23 | dt: 112ms | tok/sec: 1,747,716 | mfu: 40.0% | epoch: 1 | remaining: 34s    
step 02277 (88.5%) | loss: 2.827442 | lrm: 0.23 | dt: 121ms | tok/sec: 1,627,253 | mfu: 37.2% | epoch: 1 | remaining: 34s    
step 02278 (88.5%) | loss: 2.822109 | lrm: 0.23 | dt: 113ms | tok/sec: 1,744,606 | mfu: 39.9% | epoch: 1 | remaining: 34s    
step 02279 (88.6%) | loss: 2.820525 | lrm: 0.23 | dt: 114ms | tok/sec: 1,717,625 | mfu: 39.3% | epoch: 1 | remaining: 34s    
step 02280 (88.6%) | loss: 2.821814 | lrm: 0.23 | dt: 114ms | tok/sec: 1,721,013 | mfu: 39.4% | epoch: 1 | remaining: 34s    
step 02281 (88.7%) | loss: 2.826343 | lrm: 0.23 | dt: 115ms | tok/sec: 1,708,922 | mfu: 39.1% | epoch: 1 | remaining: 34s    
step 02282 (88.7%) | loss: 2.815939 | lrm: 0.23 | dt: 114ms | tok/sec: 1,731,845 | mfu: 39.6% | epoch: 1 | remaining: 34s    
step 02283 (88.7%) | loss: 2.813088 | lrm: 0.23 | dt: 116ms | tok/sec: 1,698,752 | mfu: 38.9% | epoch: 1 | remaining: 34s    
step 02284 (88.8%) | loss: 2.820556 | lrm: 0.22 | dt: 114ms | tok/sec: 1,722,710 | mfu: 39.4% | epoch: 1 | remaining: 34s    
step 02285 (88.8%) | loss: 2.821371 | lrm: 0.22 | dt: 115ms | tok/sec: 1,710,783 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 02286 (88.8%) | loss: 2.821307 | lrm: 0.22 | dt: 113ms | tok/sec: 1,736,231 | mfu: 39.7% | epoch: 1 | remaining: 33s    
step 02287 (88.9%) | loss: 2.825951 | lrm: 0.22 | dt: 115ms | tok/sec: 1,713,350 | mfu: 39.2% | epoch: 1 | remaining: 33s    
step 02288 (88.9%) | loss: 2.832279 | lrm: 0.22 | dt: 114ms | tok/sec: 1,724,727 | mfu: 39.5% | epoch: 1 | remaining: 33s    
step 02289 (89.0%) | loss: 2.828263 | lrm: 0.22 | dt: 115ms | tok/sec: 1,715,831 | mfu: 39.3% | epoch: 1 | remaining: 33s    
step 02290 (89.0%) | loss: 2.823932 | lrm: 0.22 | dt: 113ms | tok/sec: 1,732,893 | mfu: 39.7% | epoch: 1 | remaining: 33s    
step 02291 (89.0%) | loss: 2.826920 | lrm: 0.22 | dt: 125ms | tok/sec: 1,571,652 | mfu: 36.0% | epoch: 1 | remaining: 33s    
step 02292 (89.1%) | loss: 2.829339 | lrm: 0.22 | dt: 113ms | tok/sec: 1,747,223 | mfu: 40.0% | epoch: 1 | remaining: 33s    
step 02293 (89.1%) | loss: 2.835414 | lrm: 0.22 | dt: 114ms | tok/sec: 1,718,520 | mfu: 39.3% | epoch: 1 | remaining: 33s    
step 02294 (89.2%) | loss: 2.834976 | lrm: 0.22 | dt: 115ms | tok/sec: 1,709,039 | mfu: 39.1% | epoch: 1 | remaining: 32s    
step 02295 (89.2%) | loss: 2.836844 | lrm: 0.22 | dt: 112ms | tok/sec: 1,747,694 | mfu: 40.0% | epoch: 1 | remaining: 32s    
step 02296 (89.2%) | loss: 2.837480 | lrm: 0.22 | dt: 114ms | tok/sec: 1,717,128 | mfu: 39.3% | epoch: 1 | remaining: 32s    
step 02297 (89.3%) | loss: 2.838307 | lrm: 0.21 | dt: 115ms | tok/sec: 1,711,888 | mfu: 39.2% | epoch: 1 | remaining: 32s    
step 02298 (89.3%) | loss: 2.837587 | lrm: 0.21 | dt: 114ms | tok/sec: 1,731,892 | mfu: 39.6% | epoch: 1 | remaining: 32s    
step 02299 (89.3%) | loss: 2.837841 | lrm: 0.21 | dt: 116ms | tok/sec: 1,701,991 | mfu: 39.0% | epoch: 1 | remaining: 32s    
step 02300 (89.4%) | loss: 2.837070 | lrm: 0.21 | dt: 116ms | tok/sec: 1,690,682 | mfu: 38.7% | epoch: 1 | remaining: 32s    
step 02301 (89.4%) | loss: 2.835895 | lrm: 0.21 | dt: 114ms | tok/sec: 1,719,355 | mfu: 39.4% | epoch: 1 | remaining: 32s    
step 02302 (89.5%) | loss: 2.829637 | lrm: 0.21 | dt: 114ms | tok/sec: 1,725,626 | mfu: 39.5% | epoch: 1 | remaining: 32s    
step 02303 (89.5%) | loss: 2.831685 | lrm: 0.21 | dt: 113ms | tok/sec: 1,738,101 | mfu: 39.8% | epoch: 1 | remaining: 31s    
step 02304 (89.5%) | loss: 2.830664 | lrm: 0.21 | dt: 114ms | tok/sec: 1,721,886 | mfu: 39.4% | epoch: 1 | remaining: 31s    
step 02305 (89.6%) | loss: 2.828607 | lrm: 0.21 | dt: 114ms | tok/sec: 1,718,319 | mfu: 39.3% | epoch: 1 | remaining: 31s    
step 02306 (89.6%) | loss: 2.825263 | lrm: 0.21 | dt: 114ms | tok/sec: 1,732,107 | mfu: 39.6% | epoch: 1 | remaining: 31s    
step 02307 (89.7%) | loss: 2.829746 | lrm: 0.21 | dt: 115ms | tok/sec: 1,713,282 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 02308 (89.7%) | loss: 2.829025 | lrm: 0.21 | dt: 117ms | tok/sec: 1,677,769 | mfu: 38.4% | epoch: 1 | remaining: 31s    
step 02309 (89.7%) | loss: 2.827980 | lrm: 0.21 | dt: 115ms | tok/sec: 1,714,418 | mfu: 39.2% | epoch: 1 | remaining: 31s    
step 02310 (89.8%) | loss: 2.823611 | lrm: 0.20 | dt: 115ms | tok/sec: 1,715,303 | mfu: 39.3% | epoch: 1 | remaining: 31s    
step 02311 (89.8%) | loss: 2.825385 | lrm: 0.20 | dt: 116ms | tok/sec: 1,699,483 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 02312 (89.8%) | loss: 2.824706 | lrm: 0.20 | dt: 113ms | tok/sec: 1,738,215 | mfu: 39.8% | epoch: 1 | remaining: 30s    
step 02313 (89.9%) | loss: 2.826426 | lrm: 0.20 | dt: 116ms | tok/sec: 1,700,310 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 02314 (89.9%) | loss: 2.825445 | lrm: 0.20 | dt: 115ms | tok/sec: 1,711,575 | mfu: 39.2% | epoch: 1 | remaining: 30s    
step 02315 (90.0%) | loss: 2.829526 | lrm: 0.20 | dt: 114ms | tok/sec: 1,729,415 | mfu: 39.6% | epoch: 1 | remaining: 30s    
step 02316 (90.0%) | loss: 2.828681 | lrm: 0.20 | dt: 114ms | tok/sec: 1,727,021 | mfu: 39.5% | epoch: 1 | remaining: 30s    
step 02317 (90.0%) | loss: 2.828034 | lrm: 0.20 | dt: 116ms | tok/sec: 1,699,623 | mfu: 38.9% | epoch: 1 | remaining: 30s    
step 02318 (90.1%) | loss: 2.827594 | lrm: 0.20 | dt: 132ms | tok/sec: 1,490,467 | mfu: 34.1% | epoch: 1 | remaining: 30s    
step 02319 (90.1%) | loss: 2.827393 | lrm: 0.20 | dt: 113ms | tok/sec: 1,746,998 | mfu: 40.0% | epoch: 1 | remaining: 30s    
step 02320 (90.2%) | loss: 2.831110 | lrm: 0.20 | dt: 114ms | tok/sec: 1,723,347 | mfu: 39.4% | epoch: 1 | remaining: 29s    
step 02321 (90.2%) | loss: 2.827670 | lrm: 0.20 | dt: 130ms | tok/sec: 1,516,166 | mfu: 34.7% | epoch: 1 | remaining: 29s    
step 02322 (90.2%) | loss: 2.825072 | lrm: 0.20 | dt: 115ms | tok/sec: 1,715,531 | mfu: 39.3% | epoch: 1 | remaining: 29s    
step 02323 (90.3%) | loss: 2.822283 | lrm: 0.19 | dt: 126ms | tok/sec: 1,557,996 | mfu: 35.7% | epoch: 1 | remaining: 29s    
step 02324 (90.3%) | loss: 2.824544 | lrm: 0.19 | dt: 112ms | tok/sec: 1,749,603 | mfu: 40.0% | epoch: 1 | remaining: 29s    
step 02325 (90.4%) | loss: 2.819667 | lrm: 0.19 | dt: 114ms | tok/sec: 1,730,253 | mfu: 39.6% | epoch: 1 | remaining: 29s    
step 02326 (90.4%) | loss: 2.819632 | lrm: 0.19 | dt: 115ms | tok/sec: 1,706,722 | mfu: 39.1% | epoch: 1 | remaining: 29s    
step 02327 (90.4%) | loss: 2.817344 | lrm: 0.19 | dt: 115ms | tok/sec: 1,713,567 | mfu: 39.2% | epoch: 1 | remaining: 29s    
step 02328 (90.5%) | loss: 2.813160 | lrm: 0.19 | dt: 114ms | tok/sec: 1,722,695 | mfu: 39.4% | epoch: 1 | remaining: 28s    
step 02329 (90.5%) | loss: 2.808363 | lrm: 0.19 | dt: 114ms | tok/sec: 1,722,184 | mfu: 39.4% | epoch: 1 | remaining: 28s    
step 02330 (90.5%) | loss: 2.805936 | lrm: 0.19 | dt: 130ms | tok/sec: 1,516,506 | mfu: 34.7% | epoch: 1 | remaining: 28s    
step 02331 (90.6%) | loss: 2.810507 | lrm: 0.19 | dt: 112ms | tok/sec: 1,754,039 | mfu: 40.1% | epoch: 1 | remaining: 28s    
step 02332 (90.6%) | loss: 2.813053 | lrm: 0.19 | dt: 112ms | tok/sec: 1,750,640 | mfu: 40.1% | epoch: 1 | remaining: 28s    
step 02333 (90.7%) | loss: 2.812833 | lrm: 0.19 | dt: 121ms | tok/sec: 1,620,802 | mfu: 37.1% | epoch: 1 | remaining: 28s    
step 02334 (90.7%) | loss: 2.812638 | lrm: 0.19 | dt: 114ms | tok/sec: 1,731,067 | mfu: 39.6% | epoch: 1 | remaining: 28s    
step 02335 (90.7%) | loss: 2.816064 | lrm: 0.19 | dt: 115ms | tok/sec: 1,707,853 | mfu: 39.1% | epoch: 1 | remaining: 28s    
step 02336 (90.8%) | loss: 2.815724 | lrm: 0.18 | dt: 113ms | tok/sec: 1,733,691 | mfu: 39.7% | epoch: 1 | remaining: 28s    
step 02337 (90.8%) | loss: 2.817417 | lrm: 0.18 | dt: 124ms | tok/sec: 1,590,431 | mfu: 36.4% | epoch: 1 | remaining: 27s    
step 02338 (90.9%) | loss: 2.819292 | lrm: 0.18 | dt: 113ms | tok/sec: 1,733,942 | mfu: 39.7% | epoch: 1 | remaining: 27s    
step 02339 (90.9%) | loss: 2.817639 | lrm: 0.18 | dt: 116ms | tok/sec: 1,688,415 | mfu: 38.6% | epoch: 1 | remaining: 27s    
step 02340 (90.9%) | loss: 2.816735 | lrm: 0.18 | dt: 117ms | tok/sec: 1,682,809 | mfu: 38.5% | epoch: 1 | remaining: 27s    
step 02341 (91.0%) | loss: 2.817355 | lrm: 0.18 | dt: 113ms | tok/sec: 1,736,473 | mfu: 39.7% | epoch: 1 | remaining: 27s    
step 02342 (91.0%) | loss: 2.816395 | lrm: 0.18 | dt: 113ms | tok/sec: 1,743,021 | mfu: 39.9% | epoch: 1 | remaining: 27s    
step 02343 (91.0%) | loss: 2.819089 | lrm: 0.18 | dt: 156ms | tok/sec: 1,259,557 | mfu: 28.8% | epoch: 1 | remaining: 27s    
step 02344 (91.1%) | loss: 2.817347 | lrm: 0.18 | dt: 111ms | tok/sec: 1,768,841 | mfu: 40.5% | epoch: 1 | remaining: 27s    
step 02345 (91.1%) | loss: 2.814746 | lrm: 0.18 | dt: 112ms | tok/sec: 1,760,055 | mfu: 40.3% | epoch: 1 | remaining: 26s    
step 02346 (91.2%) | loss: 2.812549 | lrm: 0.18 | dt: 113ms | tok/sec: 1,739,931 | mfu: 39.8% | epoch: 1 | remaining: 26s    
step 02347 (91.2%) | loss: 2.815460 | lrm: 0.18 | dt: 114ms | tok/sec: 1,720,786 | mfu: 39.4% | epoch: 1 | remaining: 26s    
step 02348 (91.3%) | loss: 2.817312 | lrm: 0.17 | dt: 113ms | tok/sec: 1,738,669 | mfu: 39.8% | epoch: 1 | remaining: 26s    
step 02349 (91.3%) | loss: 2.811997 | lrm: 0.17 | dt: 114ms | tok/sec: 1,732,194 | mfu: 39.6% | epoch: 1 | remaining: 26s    
step 02350 (91.3%) | loss: 2.809829 | lrm: 0.17 | dt: 114ms | tok/sec: 1,730,021 | mfu: 39.6% | epoch: 1 | remaining: 26s    
step 02351 (91.4%) | loss: 2.803569 | lrm: 0.17 | dt: 118ms | tok/sec: 1,671,312 | mfu: 38.3% | epoch: 1 | remaining: 26s    
step 02352 (91.4%) | loss: 2.808578 | lrm: 0.17 | dt: 117ms | tok/sec: 1,678,701 | mfu: 38.4% | epoch: 1 | remaining: 26s    
step 02353 (91.4%) | loss: 2.808670 | lrm: 0.17 | dt: 113ms | tok/sec: 1,734,573 | mfu: 39.7% | epoch: 1 | remaining: 26s    
step 02354 (91.5%) | loss: 2.814638 | lrm: 0.17 | dt: 113ms | tok/sec: 1,735,252 | mfu: 39.7% | epoch: 1 | remaining: 25s    
step 02355 (91.5%) | loss: 2.814894 | lrm: 0.17 | dt: 113ms | tok/sec: 1,734,431 | mfu: 39.7% | epoch: 1 | remaining: 25s    
step 02356 (91.6%) | loss: 2.813179 | lrm: 0.17 | dt: 114ms | tok/sec: 1,729,393 | mfu: 39.6% | epoch: 1 | remaining: 25s    
step 02357 (91.6%) | loss: 2.813629 | lrm: 0.17 | dt: 114ms | tok/sec: 1,718,932 | mfu: 39.3% | epoch: 1 | remaining: 25s    
step 02358 (91.6%) | loss: 2.810594 | lrm: 0.17 | dt: 115ms | tok/sec: 1,712,951 | mfu: 39.2% | epoch: 1 | remaining: 25s    
step 02359 (91.7%) | loss: 2.807695 | lrm: 0.17 | dt: 115ms | tok/sec: 1,715,881 | mfu: 39.3% | epoch: 1 | remaining: 25s    
step 02360 (91.7%) | loss: 2.808988 | lrm: 0.17 | dt: 117ms | tok/sec: 1,678,893 | mfu: 38.4% | epoch: 1 | remaining: 25s    
step 02361 (91.7%) | loss: 2.811397 | lrm: 0.17 | dt: 116ms | tok/sec: 1,692,476 | mfu: 38.7% | epoch: 1 | remaining: 25s    
step 02362 (91.8%) | loss: 2.816693 | lrm: 0.16 | dt: 114ms | tok/sec: 1,717,285 | mfu: 39.3% | epoch: 1 | remaining: 25s    
step 02363 (91.8%) | loss: 2.814859 | lrm: 0.16 | dt: 113ms | tok/sec: 1,739,157 | mfu: 39.8% | epoch: 1 | remaining: 24s    
step 02364 (91.9%) | loss: 2.815021 | lrm: 0.16 | dt: 124ms | tok/sec: 1,587,586 | mfu: 36.3% | epoch: 1 | remaining: 24s    
step 02365 (91.9%) | loss: 2.820689 | lrm: 0.16 | dt: 111ms | tok/sec: 1,774,302 | mfu: 40.6% | epoch: 1 | remaining: 24s    
step 02366 (91.9%) | loss: 2.820787 | lrm: 0.16 | dt: 114ms | tok/sec: 1,728,686 | mfu: 39.6% | epoch: 1 | remaining: 24s    
step 02367 (92.0%) | loss: 2.819223 | lrm: 0.16 | dt: 115ms | tok/sec: 1,705,896 | mfu: 39.0% | epoch: 1 | remaining: 24s    
step 02368 (92.0%) | loss: 2.817256 | lrm: 0.16 | dt: 122ms | tok/sec: 1,613,578 | mfu: 36.9% | epoch: 1 | remaining: 24s    
step 02369 (92.1%) | loss: 2.811036 | lrm: 0.16 | dt: 113ms | tok/sec: 1,742,406 | mfu: 39.9% | epoch: 1 | remaining: 24s    
step 02370 (92.1%) | loss: 2.808322 | lrm: 0.16 | dt: 128ms | tok/sec: 1,536,546 | mfu: 35.2% | epoch: 1 | remaining: 24s    
step 02371 (92.1%) | loss: 2.809915 | lrm: 0.16 | dt: 111ms | tok/sec: 1,768,829 | mfu: 40.5% | epoch: 1 | remaining: 23s    
step 02372 (92.2%) | loss: 2.807473 | lrm: 0.16 | dt: 115ms | tok/sec: 1,715,349 | mfu: 39.3% | epoch: 1 | remaining: 23s    
step 02373 (92.2%) | loss: 2.802042 | lrm: 0.16 | dt: 114ms | tok/sec: 1,717,754 | mfu: 39.3% | epoch: 1 | remaining: 23s    
step 02374 (92.3%) | loss: 2.803232 | lrm: 0.15 | dt: 117ms | tok/sec: 1,676,394 | mfu: 38.4% | epoch: 1 | remaining: 23s    
step 02375 (92.3%) | loss: 2.802143 | lrm: 0.15 | dt: 113ms | tok/sec: 1,742,089 | mfu: 39.9% | epoch: 1 | remaining: 23s    
step 02376 (92.3%) | loss: 2.804746 | lrm: 0.15 | dt: 115ms | tok/sec: 1,706,690 | mfu: 39.1% | epoch: 1 | remaining: 23s    
step 02377 (92.4%) | loss: 2.806606 | lrm: 0.15 | dt: 123ms | tok/sec: 1,601,224 | mfu: 36.7% | epoch: 1 | remaining: 23s    
step 02378 (92.4%) | loss: 2.802702 | lrm: 0.15 | dt: 115ms | tok/sec: 1,716,070 | mfu: 39.3% | epoch: 1 | remaining: 23s    
step 02379 (92.4%) | loss: 2.804089 | lrm: 0.15 | dt: 148ms | tok/sec: 1,327,350 | mfu: 30.4% | epoch: 1 | remaining: 23s    
step 02380 (92.5%) | loss: 2.800383 | lrm: 0.15 | dt: 111ms | tok/sec: 1,773,855 | mfu: 40.6% | epoch: 1 | remaining: 22s    
step 02381 (92.5%) | loss: 2.797128 | lrm: 0.15 | dt: 112ms | tok/sec: 1,748,116 | mfu: 40.0% | epoch: 1 | remaining: 22s    
step 02382 (92.6%) | loss: 2.799849 | lrm: 0.15 | dt: 112ms | tok/sec: 1,749,228 | mfu: 40.0% | epoch: 1 | remaining: 22s    
step 02383 (92.6%) | loss: 2.802464 | lrm: 0.15 | dt: 119ms | tok/sec: 1,656,067 | mfu: 37.9% | epoch: 1 | remaining: 22s    
step 02384 (92.6%) | loss: 2.806860 | lrm: 0.15 | dt: 112ms | tok/sec: 1,754,752 | mfu: 40.2% | epoch: 1 | remaining: 22s    
step 02385 (92.7%) | loss: 2.804350 | lrm: 0.15 | dt: 115ms | tok/sec: 1,711,383 | mfu: 39.2% | epoch: 1 | remaining: 22s    
step 02386 (92.7%) | loss: 2.804574 | lrm: 0.15 | dt: 115ms | tok/sec: 1,716,842 | mfu: 39.3% | epoch: 1 | remaining: 22s    
step 02387 (92.8%) | loss: 2.800315 | lrm: 0.14 | dt: 118ms | tok/sec: 1,671,711 | mfu: 38.3% | epoch: 1 | remaining: 22s    
step 02388 (92.8%) | loss: 2.804917 | lrm: 0.14 | dt: 119ms | tok/sec: 1,657,142 | mfu: 37.9% | epoch: 1 | remaining: 21s    
step 02389 (92.8%) | loss: 2.806345 | lrm: 0.14 | dt: 114ms | tok/sec: 1,725,514 | mfu: 39.5% | epoch: 1 | remaining: 21s    
step 02390 (92.9%) | loss: 2.807389 | lrm: 0.14 | dt: 117ms | tok/sec: 1,686,757 | mfu: 38.6% | epoch: 1 | remaining: 21s    
step 02391 (92.9%) | loss: 2.810262 | lrm: 0.14 | dt: 112ms | tok/sec: 1,757,194 | mfu: 40.2% | epoch: 1 | remaining: 21s    
step 02392 (93.0%) | loss: 2.816052 | lrm: 0.14 | dt: 113ms | tok/sec: 1,733,181 | mfu: 39.7% | epoch: 1 | remaining: 21s    
step 02393 (93.0%) | loss: 2.813777 | lrm: 0.14 | dt: 135ms | tok/sec: 1,461,305 | mfu: 33.4% | epoch: 1 | remaining: 21s    
step 02394 (93.0%) | loss: 2.817863 | lrm: 0.14 | dt: 111ms | tok/sec: 1,770,097 | mfu: 40.5% | epoch: 1 | remaining: 21s    
