Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 179549ms | tok/sec: 912 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 02549 (85.1%) | loss: 2.835382 | lrm: 0.30 | dt: 105ms | tok/sec: 1,557,473 | mfu: 37.6% | epoch: 1 | remaining: 44s    
step 02550 (85.2%) | loss: 2.837098 | lrm: 0.30 | dt: 107ms | tok/sec: 1,525,167 | mfu: 36.9% | epoch: 1 | remaining: 44s    
step 02551 (85.2%) | loss: 2.833223 | lrm: 0.30 | dt: 100ms | tok/sec: 1,631,489 | mfu: 39.4% | epoch: 1 | remaining: 44s    
step 02552 (85.2%) | loss: 2.835644 | lrm: 0.30 | dt: 99ms | tok/sec: 1,658,204 | mfu: 40.1% | epoch: 1 | remaining: 44s    
step 02553 (85.3%) | loss: 2.833807 | lrm: 0.29 | dt: 98ms | tok/sec: 1,671,697 | mfu: 40.4% | epoch: 1 | remaining: 44s    
step 02554 (85.3%) | loss: 2.833065 | lrm: 0.29 | dt: 98ms | tok/sec: 1,665,708 | mfu: 40.2% | epoch: 1 | remaining: 44s    
step 02555 (85.3%) | loss: 2.836882 | lrm: 0.29 | dt: 98ms | tok/sec: 1,680,043 | mfu: 40.6% | epoch: 1 | remaining: 44s    
step 02556 (85.4%) | loss: 2.838926 | lrm: 0.29 | dt: 98ms | tok/sec: 1,670,255 | mfu: 40.4% | epoch: 1 | remaining: 44s    
step 02557 (85.4%) | loss: 2.836166 | lrm: 0.29 | dt: 98ms | tok/sec: 1,664,498 | mfu: 40.2% | epoch: 1 | remaining: 44s    
step 02558 (85.4%) | loss: 2.839265 | lrm: 0.29 | dt: 100ms | tok/sec: 1,634,131 | mfu: 39.5% | epoch: 1 | remaining: 44s    
step 02559 (85.5%) | loss: 2.834556 | lrm: 0.29 | dt: 106ms | tok/sec: 1,545,129 | mfu: 37.3% | epoch: 1 | remaining: 43s    
step 02560 (85.5%) | loss: 2.835807 | lrm: 0.29 | dt: 103ms | tok/sec: 1,596,523 | mfu: 38.6% | epoch: 1 | remaining: 43s    
step 02561 (85.5%) | loss: 2.835130 | lrm: 0.29 | dt: 100ms | tok/sec: 1,632,508 | mfu: 39.4% | epoch: 1 | remaining: 43s    
step 02562 (85.6%) | loss: 2.835596 | lrm: 0.29 | dt: 100ms | tok/sec: 1,644,478 | mfu: 39.7% | epoch: 1 | remaining: 43s    
step 02563 (85.6%) | loss: 2.827270 | lrm: 0.29 | dt: 99ms | tok/sec: 1,658,152 | mfu: 40.1% | epoch: 1 | remaining: 43s    
step 02564 (85.6%) | loss: 2.816801 | lrm: 0.29 | dt: 99ms | tok/sec: 1,662,231 | mfu: 40.2% | epoch: 1 | remaining: 43s    
step 02565 (85.7%) | loss: 2.811268 | lrm: 0.29 | dt: 98ms | tok/sec: 1,672,828 | mfu: 40.4% | epoch: 1 | remaining: 43s    
step 02566 (85.7%) | loss: 2.808887 | lrm: 0.29 | dt: 98ms | tok/sec: 1,669,695 | mfu: 40.3% | epoch: 1 | remaining: 43s    
step 02567 (85.7%) | loss: 2.812319 | lrm: 0.29 | dt: 98ms | tok/sec: 1,666,573 | mfu: 40.3% | epoch: 1 | remaining: 43s    
step 02568 (85.8%) | loss: 2.813703 | lrm: 0.28 | dt: 101ms | tok/sec: 1,624,251 | mfu: 39.2% | epoch: 1 | remaining: 43s    
step 02569 (85.8%) | loss: 2.810799 | lrm: 0.28 | dt: 103ms | tok/sec: 1,596,593 | mfu: 38.6% | epoch: 1 | remaining: 42s    
step 02570 (85.8%) | loss: 2.813027 | lrm: 0.28 | dt: 101ms | tok/sec: 1,618,985 | mfu: 39.1% | epoch: 1 | remaining: 42s    
step 02571 (85.9%) | loss: 2.817479 | lrm: 0.28 | dt: 100ms | tok/sec: 1,637,808 | mfu: 39.6% | epoch: 1 | remaining: 42s    
step 02572 (85.9%) | loss: 2.819365 | lrm: 0.28 | dt: 100ms | tok/sec: 1,645,120 | mfu: 39.7% | epoch: 1 | remaining: 42s    
step 02573 (85.9%) | loss: 2.818434 | lrm: 0.28 | dt: 99ms | tok/sec: 1,661,841 | mfu: 40.2% | epoch: 1 | remaining: 42s    
step 02574 (86.0%) | loss: 2.818666 | lrm: 0.28 | dt: 99ms | tok/sec: 1,659,081 | mfu: 40.1% | epoch: 1 | remaining: 42s    
step 02575 (86.0%) | loss: 2.816700 | lrm: 0.28 | dt: 98ms | tok/sec: 1,669,743 | mfu: 40.3% | epoch: 1 | remaining: 42s    
step 02576 (86.0%) | loss: 2.819549 | lrm: 0.28 | dt: 98ms | tok/sec: 1,665,446 | mfu: 40.2% | epoch: 1 | remaining: 42s    
step 02577 (86.1%) | loss: 2.823000 | lrm: 0.28 | dt: 99ms | tok/sec: 1,652,709 | mfu: 39.9% | epoch: 1 | remaining: 42s    
step 02578 (86.1%) | loss: 2.822478 | lrm: 0.28 | dt: 100ms | tok/sec: 1,630,517 | mfu: 39.4% | epoch: 1 | remaining: 42s    
step 02579 (86.1%) | loss: 2.827548 | lrm: 0.28 | dt: 101ms | tok/sec: 1,628,400 | mfu: 39.3% | epoch: 1 | remaining: 41s    
step 02580 (86.2%) | loss: 2.830278 | lrm: 0.28 | dt: 101ms | tok/sec: 1,625,969 | mfu: 39.3% | epoch: 1 | remaining: 41s    
step 02581 (86.2%) | loss: 2.830014 | lrm: 0.28 | dt: 100ms | tok/sec: 1,638,831 | mfu: 39.6% | epoch: 1 | remaining: 41s    
step 02582 (86.2%) | loss: 2.832214 | lrm: 0.28 | dt: 100ms | tok/sec: 1,639,409 | mfu: 39.6% | epoch: 1 | remaining: 41s    
step 02583 (86.3%) | loss: 2.833439 | lrm: 0.27 | dt: 99ms | tok/sec: 1,654,623 | mfu: 40.0% | epoch: 1 | remaining: 41s    
step 02584 (86.3%) | loss: 2.833769 | lrm: 0.27 | dt: 99ms | tok/sec: 1,646,795 | mfu: 39.8% | epoch: 1 | remaining: 41s    
step 02585 (86.3%) | loss: 2.828596 | lrm: 0.27 | dt: 98ms | tok/sec: 1,664,038 | mfu: 40.2% | epoch: 1 | remaining: 41s    
step 02586 (86.4%) | loss: 2.827828 | lrm: 0.27 | dt: 99ms | tok/sec: 1,656,266 | mfu: 40.0% | epoch: 1 | remaining: 41s    
step 02587 (86.4%) | loss: 2.824925 | lrm: 0.27 | dt: 99ms | tok/sec: 1,652,184 | mfu: 39.9% | epoch: 1 | remaining: 41s    
step 02588 (86.4%) | loss: 2.820980 | lrm: 0.27 | dt: 100ms | tok/sec: 1,636,435 | mfu: 39.5% | epoch: 1 | remaining: 41s    
step 02589 (86.5%) | loss: 2.825358 | lrm: 0.27 | dt: 100ms | tok/sec: 1,631,655 | mfu: 39.4% | epoch: 1 | remaining: 40s    
step 02590 (86.5%) | loss: 2.824257 | lrm: 0.27 | dt: 101ms | tok/sec: 1,627,397 | mfu: 39.3% | epoch: 1 | remaining: 40s    
step 02591 (86.5%) | loss: 2.822464 | lrm: 0.27 | dt: 101ms | tok/sec: 1,619,283 | mfu: 39.1% | epoch: 1 | remaining: 40s    
step 02592 (86.6%) | loss: 2.821460 | lrm: 0.27 | dt: 99ms | tok/sec: 1,652,414 | mfu: 39.9% | epoch: 1 | remaining: 40s    
step 02593 (86.6%) | loss: 2.829183 | lrm: 0.27 | dt: 99ms | tok/sec: 1,655,763 | mfu: 40.0% | epoch: 1 | remaining: 40s    
step 02594 (86.6%) | loss: 2.829125 | lrm: 0.27 | dt: 99ms | tok/sec: 1,651,985 | mfu: 39.9% | epoch: 1 | remaining: 40s    
step 02595 (86.7%) | loss: 2.833352 | lrm: 0.27 | dt: 98ms | tok/sec: 1,666,775 | mfu: 40.3% | epoch: 1 | remaining: 40s    
step 02596 (86.7%) | loss: 2.836020 | lrm: 0.27 | dt: 99ms | tok/sec: 1,647,088 | mfu: 39.8% | epoch: 1 | remaining: 40s    
step 02597 (86.7%) | loss: 2.834404 | lrm: 0.27 | dt: 100ms | tok/sec: 1,645,900 | mfu: 39.8% | epoch: 1 | remaining: 40s    
step 02598 (86.8%) | loss: 2.837708 | lrm: 0.26 | dt: 99ms | tok/sec: 1,649,503 | mfu: 39.9% | epoch: 1 | remaining: 40s    
step 02599 (86.8%) | loss: 2.836571 | lrm: 0.26 | dt: 102ms | tok/sec: 1,605,985 | mfu: 38.8% | epoch: 1 | remaining: 39s    
step 02600 (86.8%) | loss: 2.830316 | lrm: 0.26 | dt: 99ms | tok/sec: 1,648,320 | mfu: 39.8% | epoch: 1 | remaining: 39s    
step 02601 (86.9%) | loss: 2.828943 | lrm: 0.26 | dt: 100ms | tok/sec: 1,632,051 | mfu: 39.4% | epoch: 1 | remaining: 39s    
step 02602 (86.9%) | loss: 2.822693 | lrm: 0.26 | dt: 100ms | tok/sec: 1,642,752 | mfu: 39.7% | epoch: 1 | remaining: 39s    
step 02603 (86.9%) | loss: 2.818972 | lrm: 0.26 | dt: 100ms | tok/sec: 1,642,752 | mfu: 39.7% | epoch: 1 | remaining: 39s    
step 02604 (87.0%) | loss: 2.830150 | lrm: 0.26 | dt: 99ms | tok/sec: 1,650,517 | mfu: 39.9% | epoch: 1 | remaining: 39s    
step 02605 (87.0%) | loss: 2.835012 | lrm: 0.26 | dt: 122ms | tok/sec: 1,343,147 | mfu: 32.5% | epoch: 1 | remaining: 39s    
step 02606 (87.0%) | loss: 2.834940 | lrm: 0.26 | dt: 96ms | tok/sec: 1,712,139 | mfu: 41.4% | epoch: 1 | remaining: 39s    
step 02607 (87.1%) | loss: 2.832356 | lrm: 0.26 | dt: 98ms | tok/sec: 1,677,922 | mfu: 40.5% | epoch: 1 | remaining: 39s    
step 02608 (87.1%) | loss: 2.830624 | lrm: 0.26 | dt: 99ms | tok/sec: 1,654,523 | mfu: 40.0% | epoch: 1 | remaining: 39s    
step 02609 (87.1%) | loss: 2.833708 | lrm: 0.26 | dt: 99ms | tok/sec: 1,653,003 | mfu: 39.9% | epoch: 1 | remaining: 38s    
step 02610 (87.2%) | loss: 2.838044 | lrm: 0.26 | dt: 100ms | tok/sec: 1,637,437 | mfu: 39.6% | epoch: 1 | remaining: 38s    
step 02611 (87.2%) | loss: 2.834815 | lrm: 0.26 | dt: 101ms | tok/sec: 1,627,158 | mfu: 39.3% | epoch: 1 | remaining: 38s    
step 02612 (87.2%) | loss: 2.829863 | lrm: 0.26 | dt: 99ms | tok/sec: 1,658,128 | mfu: 40.1% | epoch: 1 | remaining: 38s    
step 02613 (87.3%) | loss: 2.831805 | lrm: 0.25 | dt: 100ms | tok/sec: 1,642,552 | mfu: 39.7% | epoch: 1 | remaining: 38s    
step 02614 (87.3%) | loss: 2.833048 | lrm: 0.25 | dt: 101ms | tok/sec: 1,624,596 | mfu: 39.3% | epoch: 1 | remaining: 38s    
step 02615 (87.3%) | loss: 2.834054 | lrm: 0.25 | dt: 103ms | tok/sec: 1,591,775 | mfu: 38.5% | epoch: 1 | remaining: 38s    
step 02616 (87.4%) | loss: 2.829647 | lrm: 0.25 | dt: 99ms | tok/sec: 1,652,860 | mfu: 39.9% | epoch: 1 | remaining: 38s    
step 02617 (87.4%) | loss: 2.830972 | lrm: 0.25 | dt: 99ms | tok/sec: 1,653,862 | mfu: 40.0% | epoch: 1 | remaining: 38s    
step 02618 (87.4%) | loss: 2.835020 | lrm: 0.25 | dt: 98ms | tok/sec: 1,667,450 | mfu: 40.3% | epoch: 1 | remaining: 38s    
step 02619 (87.5%) | loss: 2.830730 | lrm: 0.25 | dt: 99ms | tok/sec: 1,649,646 | mfu: 39.9% | epoch: 1 | remaining: 37s    
step 02620 (87.5%) | loss: 2.824796 | lrm: 0.25 | dt: 99ms | tok/sec: 1,647,838 | mfu: 39.8% | epoch: 1 | remaining: 37s    
step 02621 (87.5%) | loss: 2.822236 | lrm: 0.25 | dt: 100ms | tok/sec: 1,638,839 | mfu: 39.6% | epoch: 1 | remaining: 37s    
step 02622 (87.6%) | loss: 2.826757 | lrm: 0.25 | dt: 100ms | tok/sec: 1,640,924 | mfu: 39.6% | epoch: 1 | remaining: 37s    
step 02623 (87.6%) | loss: 2.828977 | lrm: 0.25 | dt: 99ms | tok/sec: 1,653,317 | mfu: 39.9% | epoch: 1 | remaining: 37s    
step 02624 (87.6%) | loss: 2.822993 | lrm: 0.25 | dt: 101ms | tok/sec: 1,621,201 | mfu: 39.2% | epoch: 1 | remaining: 37s    
step 02625 (87.7%) | loss: 2.824729 | lrm: 0.25 | dt: 101ms | tok/sec: 1,621,778 | mfu: 39.2% | epoch: 1 | remaining: 37s    
step 02626 (87.7%) | loss: 2.816749 | lrm: 0.25 | dt: 100ms | tok/sec: 1,641,160 | mfu: 39.7% | epoch: 1 | remaining: 37s    
step 02627 (87.7%) | loss: 2.811421 | lrm: 0.25 | dt: 100ms | tok/sec: 1,639,695 | mfu: 39.6% | epoch: 1 | remaining: 37s    
step 02628 (87.8%) | loss: 2.815993 | lrm: 0.24 | dt: 99ms | tok/sec: 1,660,913 | mfu: 40.1% | epoch: 1 | remaining: 37s    
step 02629 (87.8%) | loss: 2.814731 | lrm: 0.24 | dt: 99ms | tok/sec: 1,658,372 | mfu: 40.1% | epoch: 1 | remaining: 36s    
step 02630 (87.8%) | loss: 2.811758 | lrm: 0.24 | dt: 99ms | tok/sec: 1,648,716 | mfu: 39.8% | epoch: 1 | remaining: 36s    
step 02631 (87.9%) | loss: 2.814227 | lrm: 0.24 | dt: 100ms | tok/sec: 1,636,357 | mfu: 39.5% | epoch: 1 | remaining: 36s    
step 02632 (87.9%) | loss: 2.814651 | lrm: 0.24 | dt: 99ms | tok/sec: 1,652,291 | mfu: 39.9% | epoch: 1 | remaining: 36s    
step 02633 (87.9%) | loss: 2.807091 | lrm: 0.24 | dt: 99ms | tok/sec: 1,654,017 | mfu: 40.0% | epoch: 1 | remaining: 36s    
step 02634 (88.0%) | loss: 2.811792 | lrm: 0.24 | dt: 101ms | tok/sec: 1,620,329 | mfu: 39.1% | epoch: 1 | remaining: 36s    
step 02635 (88.0%) | loss: 2.820108 | lrm: 0.24 | dt: 100ms | tok/sec: 1,633,781 | mfu: 39.5% | epoch: 1 | remaining: 36s    
step 02636 (88.0%) | loss: 2.813759 | lrm: 0.24 | dt: 100ms | tok/sec: 1,633,176 | mfu: 39.5% | epoch: 1 | remaining: 36s    
step 02637 (88.1%) | loss: 2.811081 | lrm: 0.24 | dt: 100ms | tok/sec: 1,646,602 | mfu: 39.8% | epoch: 1 | remaining: 36s    
step 02638 (88.1%) | loss: 2.811263 | lrm: 0.24 | dt: 99ms | tok/sec: 1,648,961 | mfu: 39.8% | epoch: 1 | remaining: 36s    
step 02639 (88.1%) | loss: 2.806799 | lrm: 0.24 | dt: 100ms | tok/sec: 1,645,340 | mfu: 39.8% | epoch: 1 | remaining: 35s    
step 02640 (88.2%) | loss: 2.802144 | lrm: 0.24 | dt: 100ms | tok/sec: 1,641,148 | mfu: 39.7% | epoch: 1 | remaining: 35s    
step 02641 (88.2%) | loss: 2.803829 | lrm: 0.24 | dt: 99ms | tok/sec: 1,655,021 | mfu: 40.0% | epoch: 1 | remaining: 35s    
step 02642 (88.2%) | loss: 2.810173 | lrm: 0.24 | dt: 100ms | tok/sec: 1,634,088 | mfu: 39.5% | epoch: 1 | remaining: 35s    
step 02643 (88.3%) | loss: 2.807465 | lrm: 0.23 | dt: 100ms | tok/sec: 1,642,101 | mfu: 39.7% | epoch: 1 | remaining: 35s    
step 02644 (88.3%) | loss: 2.811041 | lrm: 0.23 | dt: 100ms | tok/sec: 1,645,522 | mfu: 39.8% | epoch: 1 | remaining: 35s    
step 02645 (88.3%) | loss: 2.813691 | lrm: 0.23 | dt: 100ms | tok/sec: 1,630,711 | mfu: 39.4% | epoch: 1 | remaining: 35s    
step 02646 (88.4%) | loss: 2.815257 | lrm: 0.23 | dt: 100ms | tok/sec: 1,639,636 | mfu: 39.6% | epoch: 1 | remaining: 35s    
step 02647 (88.4%) | loss: 2.822519 | lrm: 0.23 | dt: 99ms | tok/sec: 1,651,700 | mfu: 39.9% | epoch: 1 | remaining: 35s    
step 02648 (88.4%) | loss: 2.822206 | lrm: 0.23 | dt: 104ms | tok/sec: 1,579,841 | mfu: 38.2% | epoch: 1 | remaining: 35s    
step 02649 (88.5%) | loss: 2.823543 | lrm: 0.23 | dt: 98ms | tok/sec: 1,676,972 | mfu: 40.5% | epoch: 1 | remaining: 34s    
step 02650 (88.5%) | loss: 2.822850 | lrm: 0.23 | dt: 99ms | tok/sec: 1,653,365 | mfu: 39.9% | epoch: 1 | remaining: 34s    
step 02651 (88.5%) | loss: 2.819581 | lrm: 0.23 | dt: 99ms | tok/sec: 1,652,120 | mfu: 39.9% | epoch: 1 | remaining: 34s    
step 02652 (88.6%) | loss: 2.822133 | lrm: 0.23 | dt: 100ms | tok/sec: 1,642,203 | mfu: 39.7% | epoch: 1 | remaining: 34s    
step 02653 (88.6%) | loss: 2.815791 | lrm: 0.23 | dt: 99ms | tok/sec: 1,652,716 | mfu: 39.9% | epoch: 1 | remaining: 34s    
step 02654 (88.6%) | loss: 2.818719 | lrm: 0.23 | dt: 100ms | tok/sec: 1,642,458 | mfu: 39.7% | epoch: 1 | remaining: 34s    
step 02655 (88.7%) | loss: 2.823738 | lrm: 0.23 | dt: 99ms | tok/sec: 1,649,317 | mfu: 39.9% | epoch: 1 | remaining: 34s    
step 02656 (88.7%) | loss: 2.818602 | lrm: 0.23 | dt: 100ms | tok/sec: 1,642,073 | mfu: 39.7% | epoch: 1 | remaining: 34s    
step 02657 (88.7%) | loss: 2.827184 | lrm: 0.23 | dt: 107ms | tok/sec: 1,533,266 | mfu: 37.0% | epoch: 1 | remaining: 34s    
step 02658 (88.8%) | loss: 2.824911 | lrm: 0.22 | dt: 132ms | tok/sec: 1,243,802 | mfu: 30.1% | epoch: 1 | remaining: 34s    
step 02659 (88.8%) | loss: 2.822019 | lrm: 0.22 | dt: 96ms | tok/sec: 1,702,996 | mfu: 41.1% | epoch: 1 | remaining: 33s    
step 02660 (88.9%) | loss: 2.819339 | lrm: 0.22 | dt: 98ms | tok/sec: 1,676,031 | mfu: 40.5% | epoch: 1 | remaining: 33s    
step 02661 (88.9%) | loss: 2.813952 | lrm: 0.22 | dt: 99ms | tok/sec: 1,662,066 | mfu: 40.2% | epoch: 1 | remaining: 33s    
step 02662 (88.9%) | loss: 2.809196 | lrm: 0.22 | dt: 99ms | tok/sec: 1,649,376 | mfu: 39.9% | epoch: 1 | remaining: 33s    
step 02663 (89.0%) | loss: 2.812953 | lrm: 0.22 | dt: 101ms | tok/sec: 1,630,084 | mfu: 39.4% | epoch: 1 | remaining: 33s    
step 02664 (89.0%) | loss: 2.816399 | lrm: 0.22 | dt: 100ms | tok/sec: 1,635,866 | mfu: 39.5% | epoch: 1 | remaining: 33s    
step 02665 (89.0%) | loss: 2.807433 | lrm: 0.22 | dt: 100ms | tok/sec: 1,631,063 | mfu: 39.4% | epoch: 1 | remaining: 33s    
step 02666 (89.1%) | loss: 2.809123 | lrm: 0.22 | dt: 100ms | tok/sec: 1,633,075 | mfu: 39.5% | epoch: 1 | remaining: 33s    
step 02667 (89.1%) | loss: 2.812850 | lrm: 0.22 | dt: 102ms | tok/sec: 1,600,215 | mfu: 38.7% | epoch: 1 | remaining: 33s    
step 02668 (89.1%) | loss: 2.809100 | lrm: 0.22 | dt: 104ms | tok/sec: 1,582,060 | mfu: 38.2% | epoch: 1 | remaining: 33s    
step 02669 (89.2%) | loss: 2.809272 | lrm: 0.22 | dt: 99ms | tok/sec: 1,656,801 | mfu: 40.0% | epoch: 1 | remaining: 32s    
step 02670 (89.2%) | loss: 2.807874 | lrm: 0.22 | dt: 98ms | tok/sec: 1,672,841 | mfu: 40.4% | epoch: 1 | remaining: 32s    
step 02671 (89.2%) | loss: 2.807888 | lrm: 0.22 | dt: 97ms | tok/sec: 1,681,374 | mfu: 40.6% | epoch: 1 | remaining: 32s    
step 02672 (89.3%) | loss: 2.808952 | lrm: 0.21 | dt: 98ms | tok/sec: 1,663,619 | mfu: 40.2% | epoch: 1 | remaining: 32s    
step 02673 (89.3%) | loss: 2.807638 | lrm: 0.21 | dt: 99ms | tok/sec: 1,658,572 | mfu: 40.1% | epoch: 1 | remaining: 32s    
step 02674 (89.3%) | loss: 2.799501 | lrm: 0.21 | dt: 100ms | tok/sec: 1,634,578 | mfu: 39.5% | epoch: 1 | remaining: 32s    
step 02675 (89.4%) | loss: 2.797292 | lrm: 0.21 | dt: 101ms | tok/sec: 1,630,080 | mfu: 39.4% | epoch: 1 | remaining: 32s    
step 02676 (89.4%) | loss: 2.795098 | lrm: 0.21 | dt: 100ms | tok/sec: 1,633,851 | mfu: 39.5% | epoch: 1 | remaining: 32s    
step 02677 (89.4%) | loss: 2.806245 | lrm: 0.21 | dt: 104ms | tok/sec: 1,573,511 | mfu: 38.0% | epoch: 1 | remaining: 32s    
step 02678 (89.5%) | loss: 2.798899 | lrm: 0.21 | dt: 101ms | tok/sec: 1,625,019 | mfu: 39.3% | epoch: 1 | remaining: 32s    
step 02679 (89.5%) | loss: 2.802930 | lrm: 0.21 | dt: 99ms | tok/sec: 1,652,550 | mfu: 39.9% | epoch: 1 | remaining: 31s    
step 02680 (89.5%) | loss: 2.802415 | lrm: 0.21 | dt: 98ms | tok/sec: 1,666,233 | mfu: 40.3% | epoch: 1 | remaining: 31s    
step 02681 (89.6%) | loss: 2.801650 | lrm: 0.21 | dt: 99ms | tok/sec: 1,657,408 | mfu: 40.0% | epoch: 1 | remaining: 31s    
step 02682 (89.6%) | loss: 2.802726 | lrm: 0.21 | dt: 99ms | tok/sec: 1,657,620 | mfu: 40.1% | epoch: 1 | remaining: 31s    
step 02683 (89.6%) | loss: 2.803816 | lrm: 0.21 | dt: 99ms | tok/sec: 1,656,965 | mfu: 40.0% | epoch: 1 | remaining: 31s    
step 02684 (89.7%) | loss: 2.803119 | lrm: 0.21 | dt: 99ms | tok/sec: 1,647,348 | mfu: 39.8% | epoch: 1 | remaining: 31s    
step 02685 (89.7%) | loss: 2.812204 | lrm: 0.21 | dt: 100ms | tok/sec: 1,631,137 | mfu: 39.4% | epoch: 1 | remaining: 31s    
step 02686 (89.7%) | loss: 2.810672 | lrm: 0.21 | dt: 101ms | tok/sec: 1,618,276 | mfu: 39.1% | epoch: 1 | remaining: 31s    
step 02687 (89.8%) | loss: 2.818332 | lrm: 0.20 | dt: 103ms | tok/sec: 1,588,702 | mfu: 38.4% | epoch: 1 | remaining: 31s    
step 02688 (89.8%) | loss: 2.816033 | lrm: 0.20 | dt: 100ms | tok/sec: 1,634,780 | mfu: 39.5% | epoch: 1 | remaining: 31s    
step 02689 (89.8%) | loss: 2.818376 | lrm: 0.20 | dt: 99ms | tok/sec: 1,651,569 | mfu: 39.9% | epoch: 1 | remaining: 30s    
step 02690 (89.9%) | loss: 2.821080 | lrm: 0.20 | dt: 99ms | tok/sec: 1,656,290 | mfu: 40.0% | epoch: 1 | remaining: 30s    
step 02691 (89.9%) | loss: 2.819379 | lrm: 0.20 | dt: 99ms | tok/sec: 1,648,807 | mfu: 39.8% | epoch: 1 | remaining: 30s    
step 02692 (89.9%) | loss: 2.821649 | lrm: 0.20 | dt: 99ms | tok/sec: 1,651,886 | mfu: 39.9% | epoch: 1 | remaining: 30s    
step 02693 (90.0%) | loss: 2.813759 | lrm: 0.20 | dt: 99ms | tok/sec: 1,660,372 | mfu: 40.1% | epoch: 1 | remaining: 30s    
step 02694 (90.0%) | loss: 2.811958 | lrm: 0.20 | dt: 99ms | tok/sec: 1,652,816 | mfu: 39.9% | epoch: 1 | remaining: 30s    
step 02695 (90.0%) | loss: 2.809574 | lrm: 0.20 | dt: 100ms | tok/sec: 1,640,568 | mfu: 39.6% | epoch: 1 | remaining: 30s    
step 02696 (90.1%) | loss: 2.813178 | lrm: 0.20 | dt: 101ms | tok/sec: 1,625,503 | mfu: 39.3% | epoch: 1 | remaining: 30s    
step 02697 (90.1%) | loss: 2.815384 | lrm: 0.20 | dt: 102ms | tok/sec: 1,601,434 | mfu: 38.7% | epoch: 1 | remaining: 30s    
step 02698 (90.1%) | loss: 2.813470 | lrm: 0.20 | dt: 101ms | tok/sec: 1,629,045 | mfu: 39.4% | epoch: 1 | remaining: 30s    
step 02699 (90.2%) | loss: 2.811954 | lrm: 0.20 | dt: 100ms | tok/sec: 1,644,502 | mfu: 39.7% | epoch: 1 | remaining: 29s    
step 02700 (90.2%) | loss: 2.808481 | lrm: 0.20 | dt: 99ms | tok/sec: 1,653,428 | mfu: 39.9% | epoch: 1 | remaining: 29s    
step 02701 (90.2%) | loss: 2.808818 | lrm: 0.20 | dt: 99ms | tok/sec: 1,650,398 | mfu: 39.9% | epoch: 1 | remaining: 29s    
step 02702 (90.3%) | loss: 2.806596 | lrm: 0.19 | dt: 99ms | tok/sec: 1,654,726 | mfu: 40.0% | epoch: 1 | remaining: 29s    
step 02703 (90.3%) | loss: 2.810565 | lrm: 0.19 | dt: 99ms | tok/sec: 1,651,636 | mfu: 39.9% | epoch: 1 | remaining: 29s    
step 02704 (90.3%) | loss: 2.809362 | lrm: 0.19 | dt: 99ms | tok/sec: 1,648,415 | mfu: 39.8% | epoch: 1 | remaining: 29s    
step 02705 (90.4%) | loss: 2.803581 | lrm: 0.19 | dt: 100ms | tok/sec: 1,644,525 | mfu: 39.7% | epoch: 1 | remaining: 29s    
step 02706 (90.4%) | loss: 2.807273 | lrm: 0.19 | dt: 100ms | tok/sec: 1,637,886 | mfu: 39.6% | epoch: 1 | remaining: 29s    
step 02707 (90.4%) | loss: 2.806635 | lrm: 0.19 | dt: 100ms | tok/sec: 1,637,702 | mfu: 39.6% | epoch: 1 | remaining: 29s    
step 02708 (90.5%) | loss: 2.804293 | lrm: 0.19 | dt: 101ms | tok/sec: 1,624,969 | mfu: 39.3% | epoch: 1 | remaining: 29s    
step 02709 (90.5%) | loss: 2.800059 | lrm: 0.19 | dt: 100ms | tok/sec: 1,645,147 | mfu: 39.7% | epoch: 1 | remaining: 28s    
step 02710 (90.5%) | loss: 2.800381 | lrm: 0.19 | dt: 100ms | tok/sec: 1,645,018 | mfu: 39.7% | epoch: 1 | remaining: 28s    
step 02711 (90.6%) | loss: 2.797885 | lrm: 0.19 | dt: 99ms | tok/sec: 1,646,827 | mfu: 39.8% | epoch: 1 | remaining: 28s    
step 02712 (90.6%) | loss: 2.799627 | lrm: 0.19 | dt: 99ms | tok/sec: 1,649,210 | mfu: 39.8% | epoch: 1 | remaining: 28s    
step 02713 (90.6%) | loss: 2.802445 | lrm: 0.19 | dt: 99ms | tok/sec: 1,660,717 | mfu: 40.1% | epoch: 1 | remaining: 28s    
step 02714 (90.7%) | loss: 2.802262 | lrm: 0.19 | dt: 99ms | tok/sec: 1,649,000 | mfu: 39.8% | epoch: 1 | remaining: 28s    
step 02715 (90.7%) | loss: 2.804531 | lrm: 0.19 | dt: 100ms | tok/sec: 1,636,988 | mfu: 39.6% | epoch: 1 | remaining: 28s    
step 02716 (90.7%) | loss: 2.797740 | lrm: 0.19 | dt: 101ms | tok/sec: 1,627,979 | mfu: 39.3% | epoch: 1 | remaining: 28s    
